@relation 'HFE-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R732-738_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.999-A3-M-1_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A184-N1000-T1.0E-4'

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute Source_11 numeric
@attribute Source_12 numeric
@attribute Source_13 numeric
@attribute Source_14 numeric
@attribute Source_15 numeric
@attribute Source_16 numeric
@attribute Source_17 numeric
@attribute Source_18 numeric
@attribute Source_19 numeric
@attribute Source_20 numeric
@attribute Source_21 numeric
@attribute Source_22 numeric
@attribute Source_23 numeric
@attribute Source_24 numeric
@attribute Source_25 numeric
@attribute Source_26 numeric
@attribute Source_27 numeric
@attribute Source_28 numeric
@attribute Source_29 numeric
@attribute Source_30 numeric
@attribute Source_31 numeric
@attribute Source_32 numeric
@attribute Source_33 numeric
@attribute Source_34 numeric
@attribute Source_35 numeric
@attribute Source_36 numeric
@attribute Source_37 numeric
@attribute Source_38 numeric
@attribute Source_39 numeric
@attribute Source_40 numeric
@attribute Source_41 numeric
@attribute Source_42 numeric
@attribute Source_43 numeric
@attribute Source_44 numeric
@attribute Source_45 numeric
@attribute Source_46 numeric
@attribute Source_47 numeric
@attribute Source_48 numeric
@attribute Source_49 numeric
@attribute Source_50 numeric
@attribute Source_51 numeric
@attribute Source_52 numeric
@attribute Source_53 numeric
@attribute Source_54 numeric
@attribute Source_55 numeric
@attribute Source_56 numeric
@attribute Source_57 numeric
@attribute Source_58 numeric
@attribute Source_59 numeric
@attribute Source_60 numeric
@attribute Source_61 numeric
@attribute Source_62 numeric
@attribute Source_63 numeric
@attribute Source_64 numeric
@attribute Source_65 numeric
@attribute Source_66 numeric
@attribute Source_67 numeric
@attribute Source_68 numeric
@attribute Source_69 numeric
@attribute Source_70 numeric
@attribute Source_71 numeric
@attribute Source_72 numeric
@attribute Source_73 numeric
@attribute Source_74 numeric
@attribute Source_75 numeric
@attribute Source_76 numeric
@attribute Source_77 numeric
@attribute Source_78 numeric
@attribute Source_79 numeric
@attribute Source_80 numeric
@attribute Source_81 numeric
@attribute Source_82 numeric
@attribute Source_83 numeric
@attribute Source_84 numeric
@attribute Source_85 numeric
@attribute Source_86 numeric
@attribute Source_87 numeric
@attribute Source_88 numeric
@attribute Source_89 numeric
@attribute Source_90 numeric
@attribute Source_91 numeric
@attribute Source_92 numeric
@attribute Source_93 numeric
@attribute Source_94 numeric
@attribute Source_95 numeric
@attribute Source_96 numeric
@attribute Source_97 numeric
@attribute Source_98 numeric
@attribute Source_99 numeric
@attribute Source_100 numeric
@attribute Source_101 numeric
@attribute Source_102 numeric
@attribute Source_103 numeric
@attribute Source_104 numeric
@attribute Source_105 numeric
@attribute Source_106 numeric
@attribute Source_107 numeric
@attribute Source_108 numeric
@attribute Source_109 numeric
@attribute Source_110 numeric
@attribute Source_111 numeric
@attribute Source_112 numeric
@attribute Source_113 numeric
@attribute Source_114 numeric
@attribute Source_115 numeric
@attribute Source_116 numeric
@attribute Source_117 numeric
@attribute Source_118 numeric
@attribute Source_119 numeric
@attribute Source_120 numeric
@attribute Source_121 numeric
@attribute Source_122 numeric
@attribute Source_123 numeric
@attribute Source_124 numeric
@attribute Source_125 numeric
@attribute Source_126 numeric
@attribute Source_127 numeric
@attribute Source_128 numeric
@attribute Source_129 numeric
@attribute Source_130 numeric
@attribute Source_131 numeric
@attribute Source_132 numeric
@attribute Source_133 numeric
@attribute Source_134 numeric
@attribute Source_135 numeric
@attribute Source_136 numeric
@attribute Source_137 numeric
@attribute Source_138 numeric
@attribute Source_139 numeric
@attribute Source_140 numeric
@attribute Source_141 numeric
@attribute Source_142 numeric
@attribute Source_143 numeric
@attribute Source_144 numeric
@attribute Source_145 numeric
@attribute Source_146 numeric
@attribute Source_147 numeric
@attribute Source_148 numeric
@attribute Source_149 numeric
@attribute Source_150 numeric
@attribute Source_151 numeric
@attribute Source_152 numeric
@attribute Source_153 numeric
@attribute Source_154 numeric
@attribute Source_155 numeric
@attribute Source_156 numeric
@attribute Source_157 numeric
@attribute Source_158 numeric
@attribute Source_159 numeric
@attribute Source_160 numeric
@attribute Source_161 numeric
@attribute Source_162 numeric
@attribute Source_163 numeric
@attribute Source_164 numeric
@attribute Source_165 numeric
@attribute Source_166 numeric
@attribute Source_167 numeric
@attribute Source_168 numeric
@attribute Source_169 numeric
@attribute Source_170 numeric
@attribute Source_171 numeric
@attribute Source_172 numeric
@attribute Source_173 numeric
@attribute Source_174 numeric
@attribute Source_175 numeric
@attribute Source_176 numeric
@attribute Source_177 numeric
@attribute Source_178 numeric
@attribute Source_179 numeric
@attribute Source_180 numeric
@attribute Source_181 numeric
@attribute Source_182 numeric
@attribute Class {Insoluble,Soluble}

@data
-0.052971,-0.028881,0.067353,-0.059866,-0.012249,-0.012934,-0.028283,0.013141,-0.010484,0.007649,-0.072437,0.000682,-0.052778,0.009033,-0.002175,0.019434,0.032441,-0.088747,0.018484,-0.015428,0.0254,0.049302,-0.052475,-0.019997,0.008651,-0.080687,0.053663,0.000837,0.023128,-0.045865,-0.042273,-0.03708,0.005248,-0.009357,0.025019,-0.024303,-0.010952,-0.01544,0.039526,-0.053096,-0.001333,0.036639,-0.010964,0.073345,0.045605,0.046071,-0.059549,-0.024747,0.02696,0.014444,-0.041837,-0.064054,0.003669,-0.074695,0.064959,-0.029807,-0.014498,0.024375,-0.033082,0.060813,-0.039094,-0.030137,-0.023776,-0.088523,0.00313,-0.024863,0.014053,0.009499,-0.019417,0.039712,0.043589,0.105278,0.049794,0.069768,0.072156,0.038527,-0.00182,-0.002427,0.006936,-0.052249,0.027483,0.071376,-0.052924,0.014651,-0.004985,-0.030601,0.002616,0.01658,0.052279,0.070764,-0.086694,-0.025693,-0.017696,-0.04761,-0.039955,-0.054642,-0.009774,0.000555,0.006859,0.03996,0.025904,-0.044034,0.002227,-0.079067,-0.018248,0.047232,0.007431,-0.042391,-0.069064,0.030035,0.113571,0.083739,0.006152,0.023669,0.066615,0.002795,0.034281,0.000202,0.00823,0.032882,0.028616,-0.000356,-0.077991,0.00755,-0.008112,0.022003,0.081679,-0.022952,-0.047147,-0.006776,-0.030361,0.041623,0.00197,0.057563,0.054769,-0.106359,0.017387,-0.001044,0.064953,0.062967,0.058118,-0.0255,-0.030073,0.051385,0.009855,-0.017666,0.031044,0.000989,-0.025998,0.017448,-0.012796,-0.013412,0.04336,0.025341,-0.045196,-0.065695,0.012362,0.017441,-0.008129,-0.03438,-0.005962,-0.018471,0.034708,-0.045394,-0.032427,0.06692,-0.001307,0.022128,0.010104,0.107576,0.029178,0.057367,0.015434,-0.00517,-0.06571,0.001589,-0.054617,0.109782,0.011883,0.008855,-0.019901,-0.075102,-0.068171,Soluble
0.002486,-0.014141,0.01526,-0.055765,0.020416,0.050652,0.000507,0.013739,-0.082295,0.105527,-0.067834,0.072915,-0.023422,0.061032,0.019993,0.08484,-0.045535,0.071917,0.022102,0.083232,0.019182,0.025616,-0.025476,0.047746,-0.035605,-0.177066,-0.002835,-0.090422,0.116564,0.02562,-0.111777,-0.008245,0.088659,0.012372,0.06927,-0.177368,-0.144547,-0.049158,-0.01946,-0.075372,-0.016086,0.071322,-0.011173,0.017875,0.050052,-0.048724,-0.021607,0.041752,0.029379,0.117085,-0.029747,-0.141492,0.014482,-0.080217,0.110061,0.027746,-0.063375,0.070771,0.058471,-0.089947,-0.035107,-0.102132,-0.037653,-0.090513,0.046041,0.008561,-0.0073,-0.006928,-0.040723,0.007372,0.055955,-0.042821,-0.054764,0.076869,0.038354,0.071195,0.033003,-0.055821,0.045987,-0.0192,0.016988,0.015038,-0.01987,-0.018818,0.049794,0.003225,-0.005699,0.016582,0.033338,-0.104098,-0.037076,0.034363,-0.018621,-0.041685,-0.094682,0.083979,0.010622,0.169224,0.030494,0.023907,0.069526,-0.062041,0.019393,0.023809,0.03167,-0.006774,0.127234,0.008976,-0.030451,0.01085,0.152467,0.092187,0.004302,0.076618,-0.02046,0.050303,0.016725,0.080281,-0.044404,0.044872,0.05039,0.020932,0.032241,0.006114,-0.036037,0.057644,-0.040662,0.025207,0.050031,0.084155,-0.109844,-0.030901,-0.00033,0.060006,0.045693,-0.024465,0.017528,-0.037341,0.099766,-0.079466,-0.070552,-0.016642,-0.001108,-0.036308,0.087852,0.016148,-0.085413,0.17946,-0.046235,0.055389,-0.015927,-0.018987,0.041892,-0.006232,-0.022753,0.029783,0.157338,0.032098,0.059945,-0.031308,-0.029771,-0.082229,0.114937,-0.009245,-0.061145,0.049813,0.089641,0.016127,0.088118,0.023757,-0.017455,-0.001617,-0.093385,-0.020651,-0.03896,0.075859,0.081083,-0.065332,-0.024402,-0.018519,-0.136964,-0.038087,-0.09944,Soluble
-0.072503,-0.012348,0.089998,-0.023356,0.037169,-0.012847,-0.001238,0.033323,-0.034994,-0.000815,-0.131545,0.08115,-0.065144,0.077601,0.045826,0.004408,0.13162,-0.116987,0.031625,-0.00123,0.020285,0.105108,-0.085592,-0.005554,-0.039124,-0.123278,0.08191,0.020052,0.039922,-0.058164,-0.044822,-0.047041,0.021198,-0.107809,0.037273,-0.030493,-0.018676,-0.000525,0.061413,-0.057452,-0.001653,-0.00276,-0.0021,0.079239,0.059074,0.077438,-0.08609,0.041421,0.003829,0.03566,-0.026849,-0.091461,0.01824,-0.073045,0.059728,-0.033069,-0.030716,0.005892,0.032301,0.039319,-0.043052,-0.080612,-0.061064,-0.113839,-0.033053,-0.034603,0.02236,-0.002794,0.038856,-0.015267,0.04895,0.083301,0.038764,0.042231,0.034047,0.062119,0.003499,-0.01672,-0.012398,-0.07421,0.009391,0.075645,-0.025184,-0.032247,-0.048404,-0.026571,-0.034141,0.059787,0.046313,0.004095,-0.060813,-0.033766,0.013031,-0.081322,-0.049255,-0.049029,-0.000851,0.069448,-0.025914,0.03208,0.01034,-0.006404,-0.103239,-0.05194,-0.003927,0.048136,-0.005367,-0.094611,-0.043209,0.116858,0.125206,0.094209,0.036942,0.033358,0.037571,-0.014276,0.110426,-0.007639,-0.056881,-0.011006,0.09031,-0.034123,-0.065027,-0.021907,0.046001,0.000519,0.052875,-0.01663,-0.033637,-0.023437,-0.010993,-0.016439,-0.031338,0.044419,0.005806,-0.123355,0.03199,-0.0017,0.107853,0.044245,0.045847,-0.007218,-0.065792,0.05476,0.03883,-0.031612,-0.07122,-0.045627,-0.057089,-0.009582,-0.04118,-0.052465,0.050812,-0.035297,-0.05583,-0.056519,0.077482,0.012225,-0.030984,-0.020921,-0.037411,0.016678,0.086847,-0.039966,-0.027326,0.025132,0.045524,0.071667,0.064806,0.107118,-0.035521,0.040329,0.001337,-0.021679,-0.08117,-0.013653,-0.011986,0.123528,0.079192,0.043466,-0.027126,-0.049336,-0.043955,Soluble
0.015147,-0.077788,0.060751,-0.05499,0.015243,0.009028,0.000903,-0.038563,-0.000975,0.013891,-0.059671,0.049018,-0.049468,-0.026885,-0.010063,0.005091,-0.068064,-0.055214,0.02246,-0.029139,0.004737,0.001669,-0.056686,0.015379,-0.012104,-0.112185,0.032735,-0.044425,0.035144,-0.002926,-0.125763,-0.038283,0.057933,-0.009307,0.022909,0.014651,-0.014795,-0.049108,0.021402,-0.032583,-0.031865,-0.045954,-0.011104,0.009771,0.070336,-0.068919,-0.041525,-0.03743,0.037945,0.038141,-0.007541,-0.084834,0.03019,-0.023417,0.037213,0.049977,-0.009073,-0.021349,-0.036524,0.006454,-0.014424,-0.015303,-0.008835,-0.019095,-0.010136,-0.075525,0.008964,-0.052702,0.024706,0.057162,0.017657,0.08262,0.098392,0.029959,0.014376,0.070914,-0.010311,-0.014559,-0.001233,0.033212,-0.015146,0.10036,0.00467,0.012362,0.039909,0.022455,-0.013071,-0.000219,0.030916,0.099188,-0.101191,-0.005287,-0.06879,-0.063754,-0.019808,-0.009674,-0.00252,-0.033892,0.026414,0.067664,-0.024878,-0.048366,0.006185,-0.038282,0.067584,0.03297,0.029268,0.030199,-0.041253,-0.002155,0.033065,0.038553,-0.03471,0.018192,0.093329,0.005439,0.109936,0.017221,-0.005488,0.065173,0.01421,-0.013682,-0.0283,-0.038135,0.01027,-0.030208,0.003556,0.00062,-0.038069,0.005847,-0.0306,-0.007411,-0.046917,-0.016501,0.038604,-0.088093,-0.011218,-0.088406,-0.00616,0.017663,0.087683,-0.081483,-0.010761,0.020538,-0.046274,-0.017434,-0.021376,0.063799,-0.01249,0.08348,-0.009673,0.034015,0.028023,-0.002344,-0.021651,-0.036197,0.013395,-0.006803,0.007287,-0.040596,0.029146,0.01081,0.04086,0.010854,-0.00758,0.067188,0.025345,0.016445,0.010531,0.078955,0.044093,0.040577,-0.038213,-0.01987,-0.037318,0.018663,0.065142,0.082644,-0.004084,-0.007706,-0.079812,-0.094061,-0.006772,Soluble
-0.070729,-0.05827,0.001629,-0.094044,-0.002889,0.038829,-0.065387,0.012417,-0.009556,0.02314,-0.074302,0.034761,0.019951,-0.000845,0.018353,0.019885,-0.003751,-0.024498,0.018416,-0.015551,-0.011722,0.048171,-0.012584,0.034912,0.004756,-0.093098,0.039552,-0.043552,0.030913,-0.052318,-0.088469,-0.009377,0.044126,0.016633,-0.012955,-0.056805,-0.047635,-0.090494,0.083729,-0.109847,-0.013912,0.064086,-0.016232,0.024774,0.003314,-0.007621,-0.078325,0.000699,0.09073,0.026229,0.030882,-0.087967,-0.031398,-0.006151,-0.001075,0.019353,0.015988,-0.017589,-0.01533,0.006888,-0.013588,0.013989,0.020978,-0.03366,0.003035,0.006356,0.035416,0.010553,0.011752,0.028716,0.005781,0.071565,0.015173,0.048096,0.030212,0.051819,0.008034,-0.021409,-0.024518,-0.043462,-0.045265,0.05593,-0.050806,0.035323,-0.001265,-0.003315,-0.004589,-0.014542,0.046661,0.019555,-0.024481,-0.031393,-0.027009,-0.05662,0.05979,-0.058222,-0.017736,0.021598,0.023073,0.044992,0.080632,-0.026591,0.041867,-0.027682,-0.008763,0.053743,-0.034958,0.027543,-0.030687,0.042056,0.118571,0.019943,0.020073,0.016687,0.046577,0.009152,-0.027884,-0.002416,0.029226,0.073427,0.014337,-0.006939,-0.048379,0.040893,-0.037129,0.023926,0.005256,0.029552,-0.035456,-0.022179,0.038168,0.030792,-0.011206,-0.03664,0.052089,-0.089554,0.013939,-0.027025,0.055969,0.046421,0.002085,-0.028664,0.039242,0.018073,0.01856,-0.026668,0.083753,0.010796,-0.007622,0.000972,0.02407,0.005026,0.073776,0.046969,0.008806,0.017475,-0.01694,0.037005,-0.010857,-0.023162,0.042952,-0.034738,0.014222,-0.057971,-0.042777,0.06849,-0.002762,-0.010015,-0.020667,0.053984,0.004802,0.061773,-0.039157,-0.050639,-0.009542,-0.008876,-0.003236,0.132458,0.029467,-0.023242,-0.138009,-0.095581,-0.035735,Soluble
-0.038965,-0.111441,-0.000572,0.001263,-0.005432,0.064722,-0.028682,0.000096,-0.000989,0.017546,-0.054115,0.088936,0.026758,-0.007409,0.039971,0.025951,-0.010509,-0.020404,0.015298,0.029788,-0.055488,0.009146,-0.03315,0.088796,-0.037619,-0.08556,-0.040017,-0.064466,0.0588,-0.067289,-0.101677,0.030616,0.044694,-0.029437,-0.017457,-0.03094,-0.034373,-0.048767,0.10328,-0.056824,-0.006826,0.03984,0.013778,0.012392,-0.001849,-0.016227,-0.067665,-0.006864,0.054224,0.042578,0.042951,-0.091313,0.035996,0.00348,-0.04763,0.061281,0.026955,-0.012747,0.03176,-0.060176,-0.023074,-0.006128,0.028593,-0.036516,0.024418,0.02937,0.042375,-0.038549,0.078164,-0.032672,-0.0275,0.067046,-0.044524,0.018666,-0.012049,0.070131,-0.011036,0.004657,-0.037192,-0.043763,-0.055863,0.051322,0.014835,-0.010809,-0.0004,-0.015899,-0.011245,0.024409,0.011721,-0.019986,0.022364,0.03556,-0.06055,-0.108496,0.061912,-0.037534,-0.040757,0.077984,0.01684,0.064782,0.036239,-0.039291,0.010125,0.04663,0.032045,0.038982,-0.051309,0.022892,-0.003289,0.043403,0.117237,0.041005,0.028618,0.007273,0.030778,-0.015574,0.030303,-0.014041,-0.034378,0.053423,0.006377,-0.053803,-0.027784,0.04614,-0.058457,-0.023321,-0.01272,0.078525,0.003923,-0.006511,0.064346,0.056207,-0.030432,-0.059099,-0.012442,-0.094312,0.004677,-0.019329,0.000143,0.006133,0.001695,-0.053706,0.075851,-0.002336,-0.012572,0.01247,0.030139,0.043637,-0.039623,-0.00149,0.061966,-0.010446,0.039641,0.055017,0.061431,0.014394,0.050979,0.027923,-0.000041,-0.001361,0.002219,-0.039161,0.027553,-0.037344,-0.059237,0.001428,-0.006351,0.008444,0.007006,0.011572,-0.061472,0.042767,-0.056836,-0.036589,0.007987,-0.0242,0.044453,0.100043,0.03415,0.012989,-0.122053,-0.067621,0.019084,Soluble
0.058867,-0.055799,0.116625,-0.073477,0.035429,0.000558,0.013688,-0.081839,0.03418,-0.012585,-0.047713,0.036315,-0.066379,0.035672,-0.015737,-0.033262,-0.031614,-0.063325,0.059703,-0.010181,-0.055507,-0.006069,-0.059317,0.032648,-0.022939,-0.074318,0.00749,-0.061608,0.002,-0.035701,-0.13275,-0.079393,0.004757,0.018253,-0.036309,0.067408,0.012037,-0.037225,0.01709,-0.048848,-0.034777,0.014411,0.06632,0.046855,0.047906,-0.083408,0.032618,-0.041797,0.020094,0.015687,0.051774,-0.058686,0.06986,0.018789,0.065752,0.023071,-0.024164,-0.060412,-0.04971,-0.007544,-0.050793,-0.030795,-0.031513,-0.08892,-0.060731,-0.078464,0.003957,-0.007515,0.007907,0.032267,0.008536,0.074287,0.06588,0.010198,0.029602,0.028744,-0.01975,0.029477,-0.051022,0.037926,0.04065,0.118266,0.017971,0.00729,-0.004924,-0.008274,-0.052133,-0.003408,0.004196,0.148023,-0.060507,-0.005965,-0.047564,-0.048717,-0.058492,-0.049809,-0.049217,-0.061413,0.004965,0.024681,-0.011864,-0.040385,-0.041267,-0.030538,-0.00827,-0.017077,0.011662,0.049496,-0.029017,0.027956,0.010459,0.064824,-0.012272,-0.010787,0.146157,0.007127,0.113286,0.022611,0.043119,0.081402,-0.031708,-0.025073,0.009644,-0.016162,0.010559,-0.029299,-0.017402,0.021796,-0.034511,0.007252,0.002774,0.031856,-0.03849,0.039415,0.000161,-0.049576,0.028018,-0.074548,-0.024935,-0.038553,0.088333,-0.072381,-0.030476,-0.035771,-0.069292,-0.030027,-0.038818,0.070769,-0.010164,0.073869,-0.004605,0.057365,0.034333,0.048935,-0.09081,-0.018978,0.041656,0.011796,0.042408,0.012843,0.047246,0.037174,-0.053697,-0.002544,0.006397,0.030433,-0.012888,0.0256,-0.042557,0.057132,0.042217,0.085232,0.005474,-0.02835,-0.101879,0.017268,0.036332,0.022205,0.021988,0.028698,-0.07103,-0.082161,-0.04294,Soluble
0.008223,0.001125,0.078722,-0.13728,0.044039,0.103669,-0.044766,0.003755,-0.064022,0.101662,-0.052286,-0.003206,-0.015274,0.008726,-0.006773,0.047066,-0.093586,0.056185,0.055673,0.076223,0.019318,0.037067,-0.001352,0.06289,0.022364,-0.140426,-0.00394,-0.114615,0.08997,0.024917,-0.134122,-0.013072,0.06389,0.033988,0.088903,-0.19627,-0.119771,-0.105608,-0.008456,-0.118958,-0.067452,0.110027,0.063989,0.029176,0.114972,-0.039037,0.013478,0.041513,0.090912,0.126977,-0.03835,-0.096267,0.051741,-0.036386,0.121491,-0.011596,-0.060897,0.042235,0.018639,-0.035654,0.002458,-0.017674,-0.040713,-0.072969,0.076994,0.056585,-0.033316,0.008833,-0.074675,0.051165,0.075439,0.0011,-0.023151,0.092455,0.077087,0.029829,0.080602,-0.01695,0.032428,0.002317,0.018739,0.037367,-0.0911,-0.006977,0.043997,0.023673,0.008639,0.015006,0.138969,-0.044983,-0.035896,0.013987,-0.050268,-0.024072,-0.099807,-0.002155,-0.00616,0.090034,0.013408,0.022603,0.125768,-0.054132,0.038232,-0.021197,-0.006011,0.019718,0.047772,-0.007247,-0.045951,0.040142,0.181889,0.052821,-0.006083,0.045073,0.032084,0.031548,-0.034962,0.137985,-0.002296,0.051661,-0.020528,0.030592,0.01633,0.047669,-0.05986,0.097591,-0.044325,0.010818,0.017883,0.041603,-0.056577,0.021607,0.015124,0.064668,0.090709,-0.042977,0.01958,-0.020236,0.107334,-0.055001,-0.072105,-0.011651,-0.040557,-0.013788,0.033603,0.038908,-0.010459,0.178722,-0.026154,0.035125,0.038414,-0.026882,0.032127,0.027589,-0.08548,0.021452,0.198704,0.067609,0.092117,-0.013156,-0.014719,-0.068098,0.028886,-0.033175,-0.071179,0.026543,0.04064,-0.010674,0.000289,0.05659,0.020604,0.061095,-0.039737,0.014669,-0.050413,0.109969,-0.005917,-0.05392,-0.080976,-0.024384,-0.148578,-0.028104,-0.117823,Soluble
-0.031833,-0.085075,0.039462,0.013327,0.024213,0.081004,-0.027539,-0.00771,-0.006096,-0.031762,-0.064746,0.122144,-0.002802,0.048487,0.048708,-0.01444,0.015373,-0.012442,0.009005,0.007917,-0.070733,0.063902,-0.067804,0.093286,-0.042696,-0.102192,-0.001302,-0.076473,0.081796,-0.082573,-0.11582,0.004834,0.038254,-0.072049,-0.041742,-0.019556,-0.051206,-0.057372,0.087257,-0.065503,-0.017406,0.044107,0.039613,0.051283,0.004824,-0.025066,-0.053237,0.030397,0.041373,0.081701,0.080079,-0.101222,0.050085,0.031039,-0.02758,0.039958,0.001295,-0.044679,0.039999,-0.057972,-0.036201,-0.000571,0.024502,-0.071109,-0.027865,0.003284,0.058051,-0.020091,0.073811,-0.034311,0.033628,0.045477,-0.06965,0.0176,-0.007237,0.097815,-0.020767,0.007028,-0.050385,-0.058398,-0.040484,0.051013,-0.023109,-0.017611,-0.013971,-0.018737,-0.019123,0.021506,0.027552,-0.017392,0.03611,0.033764,-0.036939,-0.126693,0.054631,-0.04441,-0.041161,0.067472,-0.002969,0.044013,0.058357,-0.032263,-0.027949,0.043018,0.02829,0.030221,-0.08434,0.024929,-0.009776,0.118066,0.131156,0.078758,0.041201,0.012926,0.03451,-0.038457,0.036567,0.002028,-0.009479,0.032358,0.038881,-0.057631,-0.000874,0.05752,-0.062914,-0.044091,-0.011816,0.069397,-0.020661,0.007299,0.087418,0.068855,-0.044117,-0.033088,-0.020229,-0.103978,0.02908,-0.038383,0.029841,0.004273,0.010446,-0.066783,0.044907,-0.006129,-0.00757,-0.014553,-0.020209,0.033233,-0.031649,-0.023791,0.033221,0.009784,0.034171,0.078247,0.012464,-0.00323,0.069929,0.037304,0.002304,0.012241,0.021102,-0.031532,0.017971,-0.012972,-0.021065,-0.02838,0.002005,0.017793,0.01369,0.037834,-0.040348,0.040021,-0.033491,-0.050352,-0.027011,-0.01455,0.057296,0.087035,0.072759,0.029055,-0.121905,-0.070436,0.030934,Soluble
-0.068418,0.013228,0.013872,-0.076247,0.020136,0.087232,-0.072719,0.008157,0.0073,0.00652,-0.10769,0.067162,-0.038671,-0.015973,-0.016427,-0.000098,-0.02577,-0.039844,0.008332,0.015337,0.013335,0.013017,-0.001593,-0.005809,-0.082828,-0.088786,0.064836,-0.006942,0.025583,-0.134032,-0.113251,-0.040347,0.04143,-0.007988,-0.00689,-0.017432,-0.050798,-0.083121,0.051028,-0.093812,-0.032228,0.052077,-0.044353,0.035751,0.010935,0.043712,-0.115842,0.012218,0.102857,0.089843,0.078374,-0.0752,-0.011886,0.009959,-0.012761,-0.015327,0.021732,0.009222,-0.016274,0.040576,-0.000376,-0.01187,0.015964,-0.062757,-0.021408,-0.005761,0.042443,0.019119,0.058162,-0.005264,0.048705,0.027666,0.060616,0.070646,0.03878,0.096496,-0.011812,-0.013384,-0.049257,-0.057977,-0.014823,0.060671,-0.089134,0.057473,0.008741,-0.042235,-0.047426,0.028003,0.083652,0.004772,-0.043266,0.030428,0.016393,-0.092213,0.074522,-0.082682,-0.004179,0.04746,0.023192,0.093817,0.118015,-0.066623,0.024982,-0.038885,0.011748,0.01759,-0.005472,-0.009445,-0.061513,0.103679,0.138157,0.018653,0.047235,0.009154,0.019296,0.052505,-0.012753,-0.031142,0.010102,0.064353,0.074072,-0.010788,-0.055701,0.045365,-0.038686,0.050903,0.00834,-0.003539,-0.05505,-0.037276,0.001104,-0.008606,-0.031527,-0.006354,0.04625,-0.040981,0.040674,-0.029233,0.086153,0.086107,-0.010443,-0.034465,0.034795,0.022695,-0.009683,0.003658,0.079656,0.008608,-0.040945,-0.001275,0.045739,-0.002264,0.033289,-0.018794,0.023904,0.009693,-0.018206,0.089062,-0.017028,-0.058502,-0.007583,-0.050243,0.038928,-0.065081,-0.03302,0.061366,-0.020339,-0.00248,-0.02163,0.070036,0.025303,0.056468,-0.031429,-0.003622,0.021483,-0.008284,0.010961,0.159466,0.061424,-0.018106,-0.106618,-0.076405,-0.059084,Soluble
-0.004485,-0.093656,-0.078635,-0.01924,0.042967,0.008521,-0.052137,0.071094,-0.030156,-0.033882,-0.020303,0.142885,-0.001525,0.093837,-0.020418,-0.040711,-0.008882,-0.034635,0.009035,0.030636,-0.070344,0.031734,0.005855,0.022303,-0.03372,-0.08476,0.023681,-0.141705,0.051474,0.027071,-0.041306,0.005232,0.102332,-0.036223,0.049582,-0.052194,-0.03385,-0.071595,-0.060441,-0.111885,-0.00457,0.056968,0.078672,0.035757,0.063896,-0.029869,-0.100069,0.04629,0.139885,-0.023566,0.044382,-0.043059,0.00812,0.004547,0.003509,0.00733,0.030181,0.041918,-0.028717,-0.033177,-0.023644,0.008063,0.035712,-0.112546,0.026654,0.044878,0.068753,0.014863,-0.024045,0.005361,-0.021934,0.02423,0.080683,0.101515,0.064637,0.067566,-0.122293,0.059173,-0.005218,0.00488,-0.039841,0.077251,-0.056303,-0.038715,0.027022,0.006518,0.041946,-0.024505,-0.111716,-0.04797,0.057445,-0.028643,-0.088128,-0.039532,0.07007,0.001077,-0.093286,0.053672,-0.035875,0.099606,0.049286,-0.040424,0.051557,-0.043562,0.068314,0.064019,-0.105115,-0.007031,-0.06924,0.043872,0.084319,0.003646,0.017225,-0.018293,0.106151,0.05091,-0.028727,-0.027719,-0.002741,0.060618,0.028774,-0.056363,-0.001176,0.070772,-0.086305,-0.077683,0.039029,0.04121,-0.072933,0.017078,0.092949,0.02676,-0.021893,0.003699,-0.026093,-0.10332,0.011734,-0.059833,0.062006,0.081976,-0.025641,-0.056742,0.025767,-0.030427,0.021682,-0.041449,-0.011195,0.038254,0.053023,-0.007417,-0.031395,-0.007392,0.085304,0.028545,-0.05396,0.042182,0.02895,0.038835,-0.002967,-0.043822,0.070559,-0.034294,-0.021658,-0.050747,-0.023254,0.082433,0.063424,0.033511,-0.0165,0.123985,0.018491,-0.026914,-0.065236,-0.07395,0.033099,-0.057562,0.162766,0.122715,0.035023,-0.120281,-0.194624,-0.073844,0.005693,Soluble
